x,y,club,aim_offset,mean_birdie_prob,var_birdie_prob,n_total,seed,N
-6.666666666666671,197.3568959966431,6 Iron,-2.0,0.11536864936351776,0.0643705278635025,20,42,20
4.444444444444443,197.3568959966431,7 Iron,-4.0,0.23039750754833221,0.09845847636461258,20,42,20
15.555555555555557,197.3568959966431,Driver,0.0,0.0,0.0,0,42,20
26.666666666666657,197.3568959966431,Driver,0.0,0.0,0.0,0,42,20
37.77777777777777,197.3568959966431,Driver,0.0,0.0,0.0,0,42,20
48.888888888888886,197.3568959966431,Driver,0.0,0.0,0.0,0,42,20
60.0,197.3568959966431,5 Iron,-16.0,0.17850054800510406,0.10442493855953217,20,42,20
-40.0,206.02494870232798,7 Iron,4.0,0.18083134293556213,0.07488144934177399,20,42,20
-28.88888888888889,206.02494870232798,7 Iron,-4.0,0.1292084902524948,0.05680288001894951,20,42,20
-17.77777777777778,206.02494870232798,7 Iron,-6.0,0.22826465964317322,0.07944705337285995,20,42,20
-6.666666666666671,206.02494870232798,Driver,0.0,0.0,0.0,0,42,20
4.444444444444443,206.02494870232798,Driver,0.0,0.0,0.0,0,42,20
15.555555555555557,206.02494870232798,Driver,0.0,0.0,0.0,0,42,20
26.666666666666657,206.02494870232798,8 Iron,-2.0,0.22139091789722443,0.1033509150147438,20,42,20
37.77777777777777,206.02494870232798,8 Iron,4.0,0.24924099445343018,0.11389806121587753,20,42,20
48.888888888888886,206.02494870232798,6 Iron,6.0,0.17713697254657745,0.0810827761888504,20,42,20
60.0,206.02494870232798,6 Iron,12.0,0.147334024310112,0.08510632812976837,20,42,20
-40.0,214.69300140801286,7 Iron,-2.0,0.24495115876197815,0.11581967771053314,20,42,20
-28.88888888888889,214.69300140801286,Driver,0.0,0.0,0.0,0,42,20
-17.77777777777778,214.69300140801286,Driver,0.0,0.0,0.0,0,42,20
-6.666666666666671,214.69300140801286,Driver,0.0,0.0,0.0,0,42,20
4.444444444444443,214.69300140801286,9 Iron,0.0,0.1978030502796173,0.0738244503736496,20,42,20
15.555555555555557,214.69300140801286,9 Iron,0.0,0.1845429241657257,0.09457586705684662,20,42,20
26.666666666666657,214.69300140801286,9 Iron,-2.0,0.22565822303295135,0.10304109752178192,20,42,20
37.77777777777777,214.69300140801286,9 Iron,-8.0,0.24086742103099823,0.1186363473534584,20,42,20
48.888888888888886,214.69300140801286,8 Iron,6.0,0.14395026862621307,0.08172690868377686,20,42,20
60.0,214.69300140801286,7 Iron,18.0,0.2221355438232422,0.11198432743549347,20,42,20
-40.0,223.36105411369775,Driver,0.0,0.0,0.0,0,42,20
-28.88888888888889,223.36105411369775,Driver,0.0,0.0,0.0,0,42,20
-17.77777777777778,223.36105411369775,Driver,0.0,0.0,0.0,0,42,20
-6.666666666666671,223.36105411369775,9 Iron,4.0,0.2170693427324295,0.09732053428888321,20,42,20
4.444444444444443,223.36105411369775,50 deg,10.0,0.2268289029598236,0.12426888942718506,20,42,20
15.555555555555557,223.36105411369775,PW,-6.0,0.23039951920509338,0.1007876992225647,20,42,20
26.666666666666657,223.36105411369775,PW,2.0,0.2752196192741394,0.11113840341567993,20,42,20
37.77777777777777,223.36105411369775,PW,2.0,0.28778743743896484,0.11003081500530243,20,42,20
48.888888888888886,223.36105411369775,8 Iron,4.0,0.16775421798229218,0.06413061916828156,20,42,20
60.0,223.36105411369775,8 Iron,12.0,0.19258379936218262,0.0911213681101799,20,42,20
-40.0,232.02910681938263,Driver,0.0,0.0,0.0,0,42,20
-28.88888888888889,232.02910681938263,PW,-4.0,0.24541810154914856,0.1010921373963356,20,42,20
-17.77777777777778,232.02910681938263,9 Iron,-4.0,0.2177213877439499,0.09842285513877869,20,42,20
-6.666666666666671,232.02910681938263,50 deg,12.0,0.17668092250823975,0.09783106297254562,20,42,20
4.444444444444443,232.02910681938263,PW,-8.0,0.21423597633838654,0.09402170032262802,20,42,20
