x,y,N,tolerance,club_agreement,aim_agreement,median_aim,n_seeds
-40.0,188.6888432909582,30,3,0.82,0.48,-14.0,100
-40.0,188.6888432909582,50,1,0.82,0.19,-16.0,100
-40.0,188.6888432909582,50,2,0.82,0.49,-16.0,100
-40.0,188.6888432909582,50,3,0.82,0.49,-16.0,100
-40.0,188.6888432909582,100,1,0.94,0.21,-16.0,100
-40.0,188.6888432909582,100,2,0.94,0.55,-16.0,100
-40.0,188.6888432909582,100,3,0.94,0.55,-16.0,100
-40.0,188.6888432909582,150,1,0.97,0.2,-16.0,100
-40.0,188.6888432909582,150,2,0.97,0.58,-16.0,100
-40.0,188.6888432909582,150,3,0.97,0.58,-16.0,100
-40.0,188.6888432909582,200,1,0.99,0.22,-16.0,100
-40.0,188.6888432909582,200,2,0.99,0.66,-16.0,100
-40.0,188.6888432909582,200,3,0.99,0.66,-16.0,100
-40.0,188.6888432909582,250,1,0.99,0.21,-16.0,100
-40.0,188.6888432909582,250,2,0.99,0.64,-16.0,100
-40.0,188.6888432909582,250,3,0.99,0.64,-16.0,100
-40.0,188.6888432909582,300,1,0.98,0.19,-16.0,100
-40.0,188.6888432909582,300,2,0.98,0.61,-16.0,100
-40.0,188.6888432909582,300,3,0.98,0.61,-16.0,100
-40.0,197.3568959966431,10,1,0.97,0.14,-10.0,100
-40.0,197.3568959966431,10,2,0.97,0.35,-10.0,100
-40.0,197.3568959966431,10,3,0.97,0.35,-10.0,100
-40.0,197.3568959966431,20,1,0.96,0.11,-12.0,100
-40.0,197.3568959966431,20,2,0.96,0.39,-12.0,100
-40.0,197.3568959966431,20,3,0.96,0.39,-12.0,100
-40.0,197.3568959966431,30,1,0.99,0.28,-13.0,100
-40.0,197.3568959966431,30,2,0.99,0.28,-13.0,100
-40.0,197.3568959966431,30,3,0.99,0.56,-13.0,100
-40.0,197.3568959966431,50,1,1.0,0.12,-14.0,100
-40.0,197.3568959966431,50,2,1.0,0.48,-14.0,100
-40.0,197.3568959966431,50,3,1.0,0.48,-14.0,100
-40.0,197.3568959966431,100,1,1.0,0.17,-14.0,100
-40.0,197.3568959966431,100,2,1.0,0.48,-14.0,100
-40.0,197.3568959966431,100,3,1.0,0.48,-14.0,100
-40.0,197.3568959966431,150,1,1.0,0.19,-14.0,100
-40.0,197.3568959966431,150,2,1.0,0.58,-14.0,100
-40.0,197.3568959966431,150,3,1.0,0.58,-14.0,100
-40.0,197.3568959966431,200,1,1.0,0.23,-14.0,100
-40.0,197.3568959966431,200,2,1.0,0.58,-14.0,100
-40.0,197.3568959966431,200,3,1.0,0.58,-14.0,100
-40.0,197.3568959966431,250,1,1.0,0.25,-14.0,100
-40.0,197.3568959966431,250,2,1.0,0.62,-14.0,100
-40.0,197.3568959966431,250,3,1.0,0.62,-14.0,100
-40.0,197.3568959966431,300,1,1.0,0.26,-16.0,100
-40.0,197.3568959966431,300,2,1.0,0.63,-16.0,100
-40.0,197.3568959966431,300,3,1.0,0.63,-16.0,100
-40.0,206.024948702328,10,1,0.68,0.25,-11.0,100
-40.0,206.024948702328,10,2,0.68,0.25,-11.0,100
-40.0,206.024948702328,10,3,0.68,0.52,-11.0,100
-40.0,206.024948702328,20,1,0.66,0.15,-12.0,100
-40.0,206.024948702328,20,2,0.66,0.39,-12.0,100
-40.0,206.024948702328,20,3,0.66,0.39,-12.0,100
-40.0,206.024948702328,30,1,0.61,0.17,-12.0,100
-40.0,206.024948702328,30,2,0.61,0.47,-12.0,100
-40.0,206.024948702328,30,3,0.61,0.47,-12.0,100
-40.0,206.024948702328,50,1,0.57,0.18,-12.0,100
-40.0,206.024948702328,50,2,0.57,0.42,-12.0,100
-40.0,206.024948702328,50,3,0.57,0.42,-12.0,100
-40.0,206.024948702328,100,1,0.51,0.15,-14.0,100
-40.0,206.024948702328,100,2,0.51,0.56,-14.0,100
-40.0,206.024948702328,100,3,0.51,0.56,-14.0,100
-40.0,206.024948702328,150,1,0.63,0.19,-14.0,100
-40.0,206.024948702328,150,2,0.63,0.66,-14.0,100
-40.0,206.024948702328,150,3,0.63,0.66,-14.0,100
-40.0,206.024948702328,200,1,0.6,0.26,-14.0,100
-40.0,206.024948702328,200,2,0.6,0.73,-14.0,100
-40.0,206.024948702328,200,3,0.6,0.73,-14.0,100
-40.0,206.024948702328,250,1,0.68,0.32,-14.0,100
-40.0,206.024948702328,250,2,0.68,0.79,-14.0,100
-40.0,206.024948702328,250,3,0.68,0.79,-14.0,100
-40.0,206.024948702328,300,1,0.7,0.31,-14.0,100
-40.0,206.024948702328,300,2,0.7,0.8,-14.0,100
-40.0,206.024948702328,300,3,0.7,0.8,-14.0,100
-40.0,214.6930014080129,10,1,0.94,0.16,-8.0,100
-40.0,214.6930014080129,10,2,0.94,0.43,-8.0,100
-40.0,214.6930014080129,10,3,0.94,0.43,-8.0,100
-40.0,214.6930014080129,20,1,0.98,0.21,-8.0,100
-40.0,214.6930014080129,20,2,0.98,0.47,-8.0,100
-40.0,214.6930014080129,20,3,0.98,0.47,-8.0,100
-40.0,214.6930014080129,30,1,0.99,0.18,-8.0,100
-40.0,214.6930014080129,30,2,0.99,0.53,-8.0,100
-40.0,214.6930014080129,30,3,0.99,0.53,-8.0,100
-40.0,214.6930014080129,50,1,1.0,0.22,-8.0,100
-40.0,214.6930014080129,50,2,1.0,0.59,-8.0,100
-40.0,214.6930014080129,50,3,1.0,0.59,-8.0,100
-40.0,214.6930014080129,100,1,1.0,0.29,-8.0,100
-40.0,214.6930014080129,100,2,1.0,0.69,-8.0,100
-40.0,214.6930014080129,100,3,1.0,0.69,-8.0,100
-40.0,214.6930014080129,150,1,1.0,0.32,-8.0,100
-40.0,214.6930014080129,150,2,1.0,0.82,-8.0,100
-40.0,214.6930014080129,150,3,1.0,0.82,-8.0,100
-40.0,214.6930014080129,200,1,1.0,0.35,-8.0,100
-40.0,214.6930014080129,200,2,1.0,0.84,-8.0,100
-40.0,214.6930014080129,200,3,1.0,0.84,-8.0,100
-40.0,214.6930014080129,250,1,1.0,0.35,-8.0,100
-40.0,214.6930014080129,250,2,1.0,0.81,-8.0,100
-40.0,214.6930014080129,250,3,1.0,0.81,-8.0,100
-40.0,214.6930014080129,300,1,1.0,0.36,-8.0,100
-40.0,214.6930014080129,300,2,1.0,0.8,-8.0,100
-40.0,214.6930014080129,300,3,1.0,0.8,-8.0,100
-40.0,223.36105411369775,10,1,0.8,0.19,-4.0,100
-40.0,223.36105411369775,10,2,0.8,0.46,-4.0,100
-40.0,223.36105411369775,10,3,0.8,0.46,-4.0,100
-40.0,223.36105411369775,20,1,0.83,0.23,-6.0,100
-40.0,223.36105411369775,20,2,0.83,0.62,-6.0,100
-40.0,223.36105411369775,20,3,0.83,0.62,-6.0,100
-40.0,223.36105411369775,30,1,0.83,0.18,-6.0,100
-40.0,223.36105411369775,30,2,0.83,0.61,-6.0,100
-40.0,223.36105411369775,30,3,0.83,0.61,-6.0,100
-40.0,223.36105411369775,50,1,0.92,0.24,-6.0,100
-40.0,223.36105411369775,50,2,0.92,0.76,-6.0,100
-40.0,223.36105411369775,50,3,0.92,0.76,-6.0,100
-40.0,223.36105411369775,100,1,1.0,0.33,-8.0,100
-40.0,223.36105411369775,100,2,1.0,0.78,-8.0,100
-40.0,223.36105411369775,100,3,1.0,0.78,-8.0,100
-40.0,223.36105411369775,150,1,1.0,0.32,-8.0,100
-40.0,223.36105411369775,150,2,1.0,0.82,-8.0,100
-40.0,223.36105411369775,150,3,1.0,0.82,-8.0,100
-40.0,223.36105411369775,200,1,1.0,0.3,-8.0,100
-40.0,223.36105411369775,200,2,1.0,0.88,-8.0,100
-40.0,223.36105411369775,200,3,1.0,0.88,-8.0,100
-40.0,223.36105411369775,250,1,1.0,0.35,-8.0,100
-40.0,223.36105411369775,250,2,1.0,0.87,-8.0,100
-40.0,223.36105411369775,250,3,1.0,0.87,-8.0,100
-40.0,223.36105411369775,300,1,1.0,0.39,-8.0,100
-40.0,223.36105411369775,300,2,1.0,0.9,-8.0,100
-40.0,223.36105411369775,300,3,1.0,0.9,-8.0,100
-40.0,232.02910681938263,10,1,0.85,0.23,-4.0,100
-40.0,232.02910681938263,10,2,0.85,0.4,-4.0,100
-40.0,232.02910681938263,10,3,0.85,0.4,-4.0,100
-40.0,232.02910681938263,20,1,0.84,0.12,-6.0,100
-40.0,232.02910681938263,20,2,0.84,0.49,-6.0,100
-40.0,232.02910681938263,20,3,0.84,0.49,-6.0,100
-40.0,232.02910681938263,30,1,0.89,0.19,-6.0,100
-40.0,232.02910681938263,30,2,0.89,0.53,-6.0,100
-40.0,232.02910681938263,30,3,0.89,0.53,-6.0,100
-40.0,232.02910681938263,50,1,0.92,0.29,-8.0,100
-40.0,232.02910681938263,50,2,0.92,0.65,-8.0,100
-40.0,232.02910681938263,50,3,0.92,0.65,-8.0,100
-40.0,232.02910681938263,100,1,0.98,0.24,-6.0,100
-40.0,232.02910681938263,100,2,0.98,0.78,-6.0,100
-40.0,232.02910681938263,100,3,0.98,0.78,-6.0,100
-40.0,232.02910681938263,150,1,0.99,0.36,-8.0,100
-40.0,232.02910681938263,150,2,0.99,0.8,-8.0,100
-40.0,232.02910681938263,150,3,0.99,0.8,-8.0,100
-40.0,232.02910681938263,200,1,1.0,0.41,-8.0,100
-40.0,232.02910681938263,200,2,1.0,0.83,-8.0,100
-40.0,232.02910681938263,200,3,1.0,0.83,-8.0,100
-40.0,232.02910681938263,250,1,1.0,0.38,-8.0,100
-40.0,232.02910681938263,250,2,1.0,0.84,-8.0,100
-40.0,232.02910681938263,250,3,1.0,0.84,-8.0,100
-40.0,232.02910681938263,300,1,1.0,0.49,-8.0,100
-40.0,232.02910681938263,300,2,1.0,0.85,-8.0,100
-40.0,232.02910681938263,300,3,1.0,0.85,-8.0,100
-40.0,240.69715952506752,10,1,0.45,0.14,-6.0,100
-40.0,240.69715952506752,10,2,0.45,0.48,-6.0,100
-40.0,240.69715952506752,10,3,0.45,0.48,-6.0,100
-40.0,240.69715952506752,20,1,0.44,0.14,-8.0,100
-40.0,240.69715952506752,20,2,0.44,0.5,-8.0,100
-40.0,240.69715952506752,20,3,0.44,0.5,-8.0,100
-40.0,240.69715952506752,30,1,0.53,0.22,-6.0,100
-40.0,240.69715952506752,30,2,0.53,0.55,-6.0,100
-40.0,240.69715952506752,30,3,0.53,0.55,-6.0,100
-40.0,240.69715952506752,50,1,0.59,0.21,-6.0,100
-40.0,240.69715952506752,50,2,0.59,0.58,-6.0,100
-40.0,240.69715952506752,50,3,0.59,0.58,-6.0,100
-40.0,240.69715952506752,100,1,0.76,0.23,-6.0,100
-40.0,240.69715952506752,100,2,0.76,0.59,-6.0,100
-40.0,240.69715952506752,100,3,0.76,0.59,-6.0,100
-40.0,240.69715952506752,150,1,0.83,0.28,-6.0,100
-40.0,240.69715952506752,150,2,0.83,0.68,-6.0,100
-40.0,240.69715952506752,150,3,0.83,0.68,-6.0,100
-40.0,240.69715952506752,200,1,0.82,0.31,-6.0,100
-40.0,240.69715952506752,200,2,0.82,0.7,-6.0,100
-40.0,240.69715952506752,200,3,0.82,0.7,-6.0,100
-40.0,240.69715952506752,250,1,0.87,0.37,-6.0,100
-40.0,240.69715952506752,250,2,0.87,0.8,-6.0,100
-40.0,240.69715952506752,250,3,0.87,0.8,-6.0,100
-40.0,240.69715952506752,300,1,0.93,0.37,-6.0,100
-40.0,240.69715952506752,300,2,0.93,0.87,-6.0,100
-40.0,240.69715952506752,300,3,0.93,0.87,-6.0,100
-40.0,249.3652122307524,10,1,0.7,0.21,-4.0,100
-40.0,249.3652122307524,10,2,0.7,0.59,-4.0,100
-40.0,249.3652122307524,10,3,0.7,0.59,-4.0,100
-40.0,249.3652122307524,20,1,0.72,0.29,-4.0,100
-40.0,249.3652122307524,20,2,0.72,0.72,-4.0,100
-40.0,249.3652122307524,20,3,0.72,0.72,-4.0,100
-40.0,249.3652122307524,30,1,0.84,0.53,-5.0,100
-40.0,249.3652122307524,30,2,0.84,0.53,-5.0,100
-40.0,249.3652122307524,30,3,0.84,0.84,-5.0,100
-40.0,249.3652122307524,50,1,0.92,0.61,-5.0,100
-40.0,249.3652122307524,50,2,0.92,0.61,-5.0,100
-40.0,249.3652122307524,50,3,0.92,0.92,-5.0,100
-40.0,249.3652122307524,100,1,0.98,0.37,-6.0,100
-40.0,249.3652122307524,100,2,0.98,0.76,-6.0,100
-40.0,249.3652122307524,100,3,0.98,0.76,-6.0,100
-40.0,249.3652122307524,150,1,0.99,0.39,-6.0,100
-40.0,249.3652122307524,150,2,0.99,0.78,-6.0,100
-40.0,249.3652122307524,150,3,0.99,0.78,-6.0,100
-40.0,249.3652122307524,200,1,0.98,0.34,-4.0,100
-40.0,249.3652122307524,200,2,0.98,0.86,-4.0,100
-40.0,249.3652122307524,200,3,0.98,0.86,-4.0,100
-40.0,249.3652122307524,250,1,0.99,0.42,-6.0,100
-40.0,249.3652122307524,250,2,0.99,0.86,-6.0,100
-40.0,249.3652122307524,250,3,0.99,0.86,-6.0,100
-40.0,249.3652122307524,300,1,1.0,0.42,-6.0,100
-40.0,249.3652122307524,300,2,1.0,0.87,-6.0,100
-40.0,249.3652122307524,300,3,1.0,0.87,-6.0,100
-40.0,258.0332649364373,10,1,0.9,0.23,-4.0,100
-40.0,258.0332649364373,10,2,0.9,0.45,-4.0,100
-40.0,258.0332649364373,10,3,0.9,0.45,-4.0,100
-40.0,258.0332649364373,20,1,0.99,0.23,-4.0,100
-40.0,258.0332649364373,20,2,0.99,0.62,-4.0,100
-40.0,258.0332649364373,20,3,0.99,0.62,-4.0,100
-40.0,258.0332649364373,30,1,1.0,0.24,-4.0,100
-40.0,258.0332649364373,30,2,1.0,0.69,-4.0,100
-40.0,258.0332649364373,30,3,1.0,0.69,-4.0,100
-40.0,258.0332649364373,50,1,1.0,0.36,-4.0,100
-40.0,258.0332649364373,50,2,1.0,0.76,-4.0,100
-40.0,258.0332649364373,50,3,1.0,0.76,-4.0,100
-40.0,258.0332649364373,100,1,1.0,0.32,-4.0,100
-40.0,258.0332649364373,100,2,1.0,0.81,-4.0,100
-40.0,258.0332649364373,100,3,1.0,0.81,-4.0,100
-40.0,258.0332649364373,150,1,1.0,0.36,-4.0,100
-40.0,258.0332649364373,150,2,1.0,0.87,-4.0,100
-40.0,258.0332649364373,150,3,1.0,0.87,-4.0,100
-40.0,258.0332649364373,200,1,1.0,0.39,-4.0,100
-40.0,258.0332649364373,200,2,1.0,0.9,-4.0,100
-40.0,258.0332649364373,200,3,1.0,0.9,-4.0,100
-40.0,258.0332649364373,250,1,1.0,0.42,-4.0,100
-40.0,258.0332649364373,250,2,1.0,0.94,-4.0,100
-40.0,258.0332649364373,250,3,1.0,0.94,-4.0,100
-40.0,258.0332649364373,300,1,1.0,0.4,-4.0,100
-40.0,258.0332649364373,300,2,1.0,0.91,-4.0,100
-40.0,258.0332649364373,300,3,1.0,0.91,-4.0,100
-40.0,266.7013176421222,10,1,0.92,0.2,-6.0,100
-40.0,266.7013176421222,10,2,0.92,0.6,-6.0,100
-40.0,266.7013176421222,10,3,0.92,0.6,-6.0,100
-40.0,266.7013176421222,20,1,0.96,0.32,-6.0,100
-40.0,266.7013176421222,20,2,0.96,0.79,-6.0,100
-40.0,266.7013176421222,20,3,0.96,0.79,-6.0,100
-40.0,266.7013176421222,30,1,0.98,0.33,-6.0,100
-40.0,266.7013176421222,30,2,0.98,0.8,-6.0,100
-40.0,266.7013176421222,30,3,0.98,0.8,-6.0,100
-40.0,266.7013176421222,50,1,0.99,0.37,-6.0,100
-40.0,266.7013176421222,50,2,0.99,0.88,-6.0,100
-40.0,266.7013176421222,50,3,0.99,0.88,-6.0,100
-40.0,266.7013176421222,100,1,1.0,0.42,-6.0,100
-40.0,266.7013176421222,100,2,1.0,0.91,-6.0,100
-40.0,266.7013176421222,100,3,1.0,0.91,-6.0,100
-40.0,266.7013176421222,150,1,1.0,0.49,-6.0,100
-40.0,266.7013176421222,150,2,1.0,0.93,-6.0,100
-40.0,266.7013176421222,150,3,1.0,0.93,-6.0,100
-40.0,266.7013176421222,200,1,1.0,0.51,-6.0,100
-40.0,266.7013176421222,200,2,1.0,0.95,-6.0,100
-40.0,266.7013176421222,200,3,1.0,0.95,-6.0,100
-40.0,266.7013176421222,250,1,1.0,0.48,-6.0,100
-40.0,266.7013176421222,250,2,1.0,0.99,-6.0,100
-40.0,266.7013176421222,250,3,1.0,0.99,-6.0,100
-40.0,266.7013176421222,300,1,1.0,0.54,-6.0,100
-40.0,266.7013176421222,300,2,1.0,0.99,-6.0,100
-40.0,266.7013176421222,300,3,1.0,0.99,-6.0,100
-40.0,275.3693703478071,10,1,0.91,0.6,-3.0,100
-40.0,275.3693703478071,10,2,0.91,0.6,-3.0,100
-40.0,275.3693703478071,10,3,0.91,0.9,-3.0,100
-40.0,275.3693703478071,20,1,0.97,0.38,-2.0,100
-40.0,275.3693703478071,20,2,0.97,0.87,-2.0,100
-40.0,275.3693703478071,20,3,0.97,0.87,-2.0,100
-40.0,275.3693703478071,30,1,0.98,0.42,-2.0,100
-40.0,275.3693703478071,30,2,0.98,0.92,-2.0,100
-40.0,275.3693703478071,30,3,0.98,0.92,-2.0,100
-40.0,275.3693703478071,50,1,1.0,0.44,-2.0,100
-40.0,275.3693703478071,50,2,1.0,0.93,-2.0,100
-40.0,275.3693703478071,50,3,1.0,0.93,-2.0,100
-40.0,275.3693703478071,100,1,1.0,0.48,-2.0,100
-40.0,275.3693703478071,100,2,1.0,0.98,-2.0,100
-40.0,275.3693703478071,100,3,1.0,0.98,-2.0,100
-40.0,275.3693703478071,150,1,1.0,0.54,-2.0,100
-40.0,275.3693703478071,150,2,1.0,0.96,-2.0,100
-40.0,275.3693703478071,150,3,1.0,0.96,-2.0,100
-40.0,275.3693703478071,200,1,1.0,0.57,-2.0,100
-40.0,275.3693703478071,200,2,1.0,0.97,-2.0,100
-40.0,275.3693703478071,200,3,1.0,0.97,-2.0,100
-40.0,275.3693703478071,250,1,1.0,0.59,-2.0,100
-40.0,275.3693703478071,250,2,1.0,0.99,-2.0,100
-40.0,275.3693703478071,250,3,1.0,0.99,-2.0,100
-40.0,275.3693703478071,300,1,1.0,0.5,-2.0,100
-40.0,275.3693703478071,300,2,1.0,0.98,-2.0,100
-40.0,275.3693703478071,300,3,1.0,0.98,-2.0,100
-40.0,284.037423053492,10,1,0.53,0.24,-2.0,100
-40.0,284.037423053492,10,2,0.53,0.53,-2.0,100
-40.0,284.037423053492,10,3,0.53,0.53,-2.0,100
-40.0,284.037423053492,20,1,0.59,0.25,-2.0,100
-40.0,284.037423053492,20,2,0.59,0.62,-2.0,100
-40.0,284.037423053492,20,3,0.59,0.62,-2.0,100
-40.0,284.037423053492,30,1,0.55,0.22,-2.0,100
-40.0,284.037423053492,30,2,0.55,0.57,-2.0,100
-40.0,284.037423053492,30,3,0.55,0.57,-2.0,100
-40.0,284.037423053492,50,1,0.63,0.23,-2.0,100
-40.0,284.037423053492,50,2,0.63,0.64,-2.0,100
-40.0,284.037423053492,50,3,0.63,0.64,-2.0,100
-40.0,284.037423053492,100,1,0.66,0.22,-2.0,100
-40.0,284.037423053492,100,2,0.66,0.63,-2.0,100
-40.0,284.037423053492,100,3,0.66,0.63,-2.0,100
-40.0,284.037423053492,150,1,0.81,0.34,-2.0,100
-40.0,284.037423053492,150,2,0.81,0.79,-2.0,100
-40.0,284.037423053492,150,3,0.81,0.79,-2.0,100
-40.0,284.037423053492,200,1,0.7,0.29,-2.0,100
-40.0,284.037423053492,200,2,0.7,0.72,-2.0,100
-40.0,284.037423053492,200,3,0.7,0.72,-2.0,100
-40.0,284.037423053492,250,1,0.72,0.28,-2.0,100
-40.0,284.037423053492,250,2,0.72,0.71,-2.0,100
-40.0,284.037423053492,250,3,0.72,0.71,-2.0,100
-40.0,284.037423053492,300,1,0.72,0.29,-2.0,100
-40.0,284.037423053492,300,2,0.72,0.71,-2.0,100
-40.0,284.037423053492,300,3,0.72,0.71,-2.0,100
-28.88888888888889,50.0,10,1,0.95,0.11,16.0,100
-28.88888888888889,50.0,10,2,0.95,0.44,16.0,100
-28.88888888888889,50.0,10,3,0.95,0.44,16.0,100
-28.88888888888889,50.0,20,1,0.99,0.1,14.0,100
-28.88888888888889,50.0,20,2,0.99,0.27,14.0,100
-28.88888888888889,50.0,20,3,0.99,0.27,14.0,100
-28.88888888888889,50.0,30,1,1.0,0.1,14.0,100
-28.88888888888889,50.0,30,2,1.0,0.31,14.0,100
-28.88888888888889,50.0,30,3,1.0,0.31,14.0,100
-28.88888888888889,50.0,50,1,1.0,0.13,16.0,100
-28.88888888888889,50.0,50,2,1.0,0.44,16.0,100
-28.88888888888889,50.0,50,3,1.0,0.44,16.0,100
-28.88888888888889,50.0,100,1,1.0,0.22,18.0,100
-28.88888888888889,50.0,100,2,1.0,0.78,18.0,100
-28.88888888888889,50.0,100,3,1.0,0.78,18.0,100
-28.88888888888889,50.0,150,1,1.0,0.24,18.0,100
-28.88888888888889,50.0,150,2,1.0,0.8,18.0,100
-28.88888888888889,50.0,150,3,1.0,0.8,18.0,100
-28.88888888888889,50.0,200,1,1.0,0.26,18.0,100
-28.88888888888889,50.0,200,2,1.0,0.82,18.0,100
-28.88888888888889,50.0,200,3,1.0,0.82,18.0,100
-28.88888888888889,50.0,250,1,1.0,0.51,20.0,100
-28.88888888888889,50.0,250,2,1.0,0.74,20.0,100
-28.88888888888889,50.0,250,3,1.0,0.74,20.0,100
-28.88888888888889,50.0,300,1,1.0,0.54,20.0,100
-28.88888888888889,50.0,300,2,1.0,0.79,20.0,100
-28.88888888888889,50.0,300,3,1.0,0.79,20.0,100
-28.88888888888889,58.668052705684886,10,1,0.57,0.12,14.0,100
-28.88888888888889,58.668052705684886,10,2,0.57,0.41,14.0,100
-28.88888888888889,58.668052705684886,10,3,0.57,0.41,14.0,100
-28.88888888888889,58.668052705684886,20,1,0.87,0.16,16.0,100
-28.88888888888889,58.668052705684886,20,2,0.87,0.45,16.0,100
-28.88888888888889,58.668052705684886,20,3,0.87,0.45,16.0,100
-28.88888888888889,58.668052705684886,30,1,0.97,0.14,16.0,100
-28.88888888888889,58.668052705684886,30,2,0.97,0.42,16.0,100
-28.88888888888889,58.668052705684886,30,3,0.97,0.42,16.0,100
-28.88888888888889,58.668052705684886,50,1,0.98,0.29,17.0,100
-28.88888888888889,58.668052705684886,50,2,0.98,0.29,17.0,100
-28.88888888888889,58.668052705684886,50,3,0.98,0.74,17.0,100
-28.88888888888889,58.668052705684886,100,1,0.99,0.34,18.0,100
-28.88888888888889,58.668052705684886,100,2,0.99,0.81,18.0,100
-28.88888888888889,58.668052705684886,100,3,0.99,0.81,18.0,100
-28.88888888888889,58.668052705684886,150,1,1.0,0.31,18.0,100
-28.88888888888889,58.668052705684886,150,2,1.0,0.88,18.0,100
-28.88888888888889,58.668052705684886,150,3,1.0,0.88,18.0,100
-28.88888888888889,58.668052705684886,200,1,1.0,0.31,18.0,100
-28.88888888888889,58.668052705684886,200,2,1.0,0.87,18.0,100
-28.88888888888889,58.668052705684886,200,3,1.0,0.87,18.0,100
-28.88888888888889,58.668052705684886,250,1,1.0,0.33,18.0,100
-28.88888888888889,58.668052705684886,250,2,1.0,0.94,18.0,100
-28.88888888888889,58.668052705684886,250,3,1.0,0.94,18.0,100
-28.88888888888889,58.668052705684886,300,1,1.0,0.33,18.0,100
-28.88888888888889,58.668052705684886,300,2,1.0,0.96,18.0,100
-28.88888888888889,58.668052705684886,300,3,1.0,0.96,18.0,100
-28.88888888888889,67.33610541136977,10,1,0.71,0.18,15.0,100
-28.88888888888889,67.33610541136977,10,2,0.71,0.18,15.0,100
-28.88888888888889,67.33610541136977,10,3,0.71,0.49,15.0,100
-28.88888888888889,67.33610541136977,20,1,0.81,0.12,14.0,100
-28.88888888888889,67.33610541136977,20,2,0.81,0.39,14.0,100
-28.88888888888889,67.33610541136977,20,3,0.81,0.39,14.0,100
-28.88888888888889,67.33610541136977,30,1,0.8,0.12,16.0,100
-28.88888888888889,67.33610541136977,30,2,0.8,0.5,16.0,100
-28.88888888888889,67.33610541136977,30,3,0.8,0.5,16.0,100
-28.88888888888889,67.33610541136977,50,1,0.83,0.15,16.0,100
-28.88888888888889,67.33610541136977,50,2,0.83,0.5,16.0,100
-28.88888888888889,67.33610541136977,50,3,0.83,0.5,16.0,100
-28.88888888888889,67.33610541136977,100,1,0.85,0.3,18.0,100
-28.88888888888889,67.33610541136977,100,2,0.85,0.75,18.0,100
-28.88888888888889,67.33610541136977,100,3,0.85,0.75,18.0,100
-28.88888888888889,67.33610541136977,150,1,0.82,0.33,18.0,100
-28.88888888888889,67.33610541136977,150,2,0.82,0.87,18.0,100
-28.88888888888889,67.33610541136977,150,3,0.82,0.87,18.0,100
-28.88888888888889,67.33610541136977,200,1,0.84,0.32,18.0,100
-28.88888888888889,67.33610541136977,200,2,0.84,0.93,18.0,100
-28.88888888888889,67.33610541136977,200,3,0.84,0.93,18.0,100
-28.88888888888889,67.33610541136977,250,1,0.81,0.52,20.0,100
-28.88888888888889,67.33610541136977,250,2,0.81,0.84,20.0,100
-28.88888888888889,67.33610541136977,250,3,0.81,0.84,20.0,100
-28.88888888888889,67.33610541136977,300,1,0.85,0.35,18.0,100
-28.88888888888889,67.33610541136977,300,2,0.85,0.94,18.0,100
-28.88888888888889,67.33610541136977,300,3,0.85,0.94,18.0,100
-28.88888888888889,76.00415811705466,10,1,0.64,0.13,14.0,100
-28.88888888888889,76.00415811705466,10,2,0.64,0.31,14.0,100
-28.88888888888889,76.00415811705466,10,3,0.64,0.31,14.0,100
-28.88888888888889,76.00415811705466,20,1,0.49,0.24,18.0,100
-28.88888888888889,76.00415811705466,20,2,0.49,0.69,18.0,100
-28.88888888888889,76.00415811705466,20,3,0.49,0.69,18.0,100
-28.88888888888889,76.00415811705466,30,1,0.42,0.24,18.0,100
-28.88888888888889,76.00415811705466,30,2,0.42,0.68,18.0,100
-28.88888888888889,76.00415811705466,30,3,0.42,0.68,18.0,100
-28.88888888888889,76.00415811705466,50,1,0.56,0.23,18.0,100
-28.88888888888889,76.00415811705466,50,2,0.56,0.8,18.0,100
-28.88888888888889,76.00415811705466,50,3,0.56,0.8,18.0,100
-28.88888888888889,76.00415811705466,100,1,0.82,0.22,18.0,100
-28.88888888888889,76.00415811705466,100,2,0.82,0.86,18.0,100
-28.88888888888889,76.00415811705466,100,3,0.82,0.86,18.0,100
-28.88888888888889,76.00415811705466,150,1,0.88,0.29,18.0,100
-28.88888888888889,76.00415811705466,150,2,0.88,0.93,18.0,100
-28.88888888888889,76.00415811705466,150,3,0.88,0.93,18.0,100
-28.88888888888889,76.00415811705466,200,1,0.88,0.53,20.0,100
-28.88888888888889,76.00415811705466,200,2,0.88,0.85,20.0,100
-28.88888888888889,76.00415811705466,200,3,0.88,0.85,20.0,100
-28.88888888888889,76.00415811705466,250,1,0.88,0.55,20.0,100
-28.88888888888889,76.00415811705466,250,2,0.88,0.88,20.0,100
-28.88888888888889,76.00415811705466,250,3,0.88,0.88,20.0,100
-28.88888888888889,76.00415811705466,300,1,0.89,0.61,20.0,100
-28.88888888888889,76.00415811705466,300,2,0.89,0.92,20.0,100
-28.88888888888889,76.00415811705466,300,3,0.89,0.92,20.0,100
-28.88888888888889,84.67221082273954,10,1,0.56,0.16,16.0,100
-28.88888888888889,84.67221082273954,10,2,0.56,0.54,16.0,100
-28.88888888888889,84.67221082273954,10,3,0.56,0.54,16.0,100
-28.88888888888889,84.67221082273954,20,1,0.79,0.23,18.0,100
-28.88888888888889,84.67221082273954,20,2,0.79,0.7,18.0,100
-28.88888888888889,84.67221082273954,20,3,0.79,0.7,18.0,100
