x,y,N,club_1,aim_1,esho_1,se_1,freq_1,club_2,aim_2,esho_2,freq_2,delta_esho,functionally_equivalent
48.888888888888886,58.668052705684886,50,3-wood,14,3.938071350256602,0.022159793231253857,12,3-wood,16,3.936335867101496,11,0.0017354831551057437,True
48.888888888888886,58.668052705684886,100,3-wood,8,3.9616004999946144,0.02613478865933723,17,3-wood,14,3.9588069182175856,13,0.0027935817770288196,True
48.888888888888886,58.668052705684886,150,3-wood,14,3.966765073629526,0.019843081036156496,13,3-wood,10,3.9676926786249336,11,0.0009276049954074495,True
48.888888888888886,58.668052705684886,200,3-wood,16,3.974761231740316,0.017267773754880134,15,3-wood,14,3.972348626454671,15,0.0024126052856447977,True
48.888888888888886,58.668052705684886,250,3-wood,18,3.9759813812043934,0.014940668086459873,18,3-wood,14,3.9752157777547836,16,0.0007656034496097419,True
48.888888888888886,58.668052705684886,300,3-wood,14,3.9776115668447396,0.014722807638650323,19,3-wood,18,3.9798427189097687,17,0.0022311520650291072,True
48.888888888888886,67.33610541136977,10,Hybrid,0,3.8657607634862265,0.020760178373422117,6,Hybrid,-12,3.848924160003662,5,0.01683660348256444,True
48.888888888888886,67.33610541136977,20,Hybrid,8,3.890175700187683,0.019511314987100927,6,3-wood,8,3.896000099182129,5,0.005824398994445978,True
48.888888888888886,67.33610541136977,30,3-wood,-4,3.9039132595062256,0.020904804926834906,7,3-wood,-6,3.9083412374768938,7,0.004427977970668184,True
48.888888888888886,67.33610541136977,50,3-wood,6,3.9252424240112305,0.01909597825459547,8,3-wood,2,3.926492005586624,8,0.0012495815753936768,True
48.888888888888886,67.33610541136977,100,3-wood,12,3.9466875791549683,0.016402563369648224,12,3-wood,6,3.940134882926941,12,0.006552696228027344,True
48.888888888888886,67.33610541136977,150,3-wood,6,3.947617381811142,0.015584024106319384,16,3-wood,12,3.9503411696507382,13,0.002723787839596259,True
48.888888888888886,67.33610541136977,200,3-wood,6,3.9538533985614777,0.013650996858200662,16,3-wood,16,3.9573957204818724,10,0.00354232192039472,True
48.888888888888886,67.33610541136977,250,3-wood,6,3.9575929220984962,0.012100576302264854,17,3-wood,14,3.9606844902038576,15,0.0030915681053613753,True
48.888888888888886,67.33610541136977,300,3-wood,6,3.961001142859459,0.011735037323280085,16,3-wood,8,3.9601724999291554,14,0.0008286429303034915,True
48.888888888888886,76.00415811705466,10,Hybrid,-12,3.8460244602627225,0.019771748000114553,9,Hybrid,-10,3.8455758889516196,9,0.0004485713111028744,True
48.888888888888886,76.00415811705466,20,Hybrid,-8,3.8749853697690098,0.019907719679612468,11,Hybrid,-4,3.880354324976603,9,0.0053689552075932845,True
48.888888888888886,76.00415811705466,30,Hybrid,-6,3.8866772850354514,0.021445536488284112,12,Hybrid,-8,3.8796029957858,11,0.0070742892496515886,True
48.888888888888886,76.00415811705466,50,Hybrid,-10,3.8888778503124533,0.020274605492649235,13,Hybrid,-4,3.892747553912076,11,0.003869703599622909,True
48.888888888888886,76.00415811705466,100,Hybrid,4,3.9192511301774244,0.014725091570224384,13,Hybrid,-2,3.921552701429887,11,0.002301571252462775,True
48.888888888888886,76.00415811705466,150,Hybrid,4,3.9206862449645996,0.013241540809564474,14,Hybrid,-6,3.923671762148539,12,0.002985517183939468,True
48.888888888888886,76.00415811705466,200,Hybrid,2,3.9275548458099365,0.013141496658266274,13,Hybrid,4,3.925592770943275,13,0.001962074866661556,True
48.888888888888886,76.00415811705466,250,Hybrid,4,3.9289928525686264,0.011092152085874411,16,Hybrid,-6,3.9260743061701455,12,0.0029185463984808813,True
48.888888888888886,76.00415811705466,300,Hybrid,4,3.932807114389208,0.010799052720219918,18,Hybrid,-6,3.9273949691227505,14,0.00541214526645728,True
48.888888888888886,84.67221082273954,10,Hybrid,-10,3.865956284783103,0.029385861441210852,11,Hybrid,-16,3.856191529168023,9,0.009764755615079945,True
48.888888888888886,84.67221082273954,20,Hybrid,-16,3.874871121512519,0.022043167523396245,9,Hybrid,-20,3.8846198320388794,8,0.009748710526360505,True
48.888888888888886,84.67221082273954,30,Hybrid,-4,3.8891865015029907,0.019528247052711705,12,Hybrid,-12,3.897032764222887,9,0.007846262719896302,True
48.888888888888886,84.67221082273954,50,Hybrid,-4,3.8995825160633433,0.01780653500420301,11,Hybrid,-10,3.90596718788147,10,0.00638467181812663,True
48.888888888888886,84.67221082273954,100,Hybrid,-12,3.915724456310272,0.016791011617226733,16,Hybrid,-6,3.919590441385905,15,0.0038659850756328495,True
48.888888888888886,84.67221082273954,150,Hybrid,-12,3.9214329719543457,0.01425619240581114,14,Hybrid,-10,3.9207992370312033,13,0.0006337349231424483,True
48.888888888888886,84.67221082273954,200,Hybrid,-6,3.923913680590116,0.010531399365405094,13,Hybrid,-8,3.927740298784696,13,0.003826618194580078,True
48.888888888888886,84.67221082273954,250,Hybrid,-6,3.9277916295187816,0.010026943685807053,14,Hybrid,-8,3.9298648100632887,13,0.002073180544507114,True
48.888888888888886,84.67221082273954,300,Hybrid,-6,3.9292088449001312,0.0093589611576262,16,Hybrid,-4,3.9284296929836273,16,0.0007791519165039062,True
48.888888888888886,93.34026352842444,10,Hybrid,-18,3.8975027969905307,0.03353177314843343,7,Hybrid,-14,3.901008367538452,7,0.003505570547921444,True
48.888888888888886,93.34026352842444,20,Hybrid,-12,3.924363480673896,0.027479317633534894,9,Hybrid,-14,3.9245143830776215,8,0.0001509024037256168,True
48.888888888888886,93.34026352842444,30,Hybrid,-12,3.936803865432739,0.02375440521910157,10,Hybrid,-14,3.9350412951575384,9,0.001762570275200659,True
48.888888888888886,93.34026352842444,50,Hybrid,-12,3.949022957256862,0.018929271866784378,14,Hybrid,-16,3.9508135848575168,9,0.0017906276006547373,True
48.888888888888886,93.34026352842444,100,Hybrid,-16,3.965133080115685,0.015792931076272238,13,Hybrid,-14,3.9656250910325483,11,0.0004920109168633502,True
48.888888888888886,93.34026352842444,150,Hybrid,-20,3.9718538352421353,0.01227326395768268,14,Hybrid,-18,3.974047165650588,13,0.0021933304084527094,True
48.888888888888886,93.34026352842444,200,Hybrid,-18,3.97591803755079,0.010772016434559308,14,Hybrid,-12,3.9733317494392395,12,0.0025862881115505942,True
48.888888888888886,93.34026352842444,250,Hybrid,-20,3.974887326359749,0.010088807024696507,16,Hybrid,-12,3.9771691004435223,15,0.0022817740837735023,True
48.888888888888886,93.34026352842444,300,Hybrid,-10,3.9783006415647617,0.008589827076495781,17,Hybrid,-12,3.978384345769882,16,8.370420512049392e-05,True
48.888888888888886,102.00831623410932,10,Driver,-20,3.9379028558731077,0.04569076040711111,10,Driver,-18,3.928739845752716,8,0.009163010120391668,True
48.888888888888886,102.00831623410932,20,Hybrid,-16,3.995838443438212,0.029842132391163755,6,4 Iron,-20,4.000733804702759,5,0.004895361264547038,True
48.888888888888886,102.00831623410932,30,Hybrid,-20,4.004120856523514,0.029894792735811547,8,Hybrid,-12,4.011467695236206,8,0.007346838712692261,True
48.888888888888886,102.00831623410932,50,Hybrid,-20,4.018768809058449,0.01904997436666605,11,Hybrid,-16,4.019847588105635,11,0.001078779047185563,True
48.888888888888886,102.00831623410932,100,Hybrid,-18,4.030443474650383,0.013768561097388502,16,Hybrid,-16,4.032492362535917,13,0.0020488878855342563,True
48.888888888888886,102.00831623410932,150,Hybrid,-20,4.035820245742798,0.011794548232903367,19,Hybrid,-18,4.0343592166900635,18,0.001461029052734375,True
48.888888888888886,102.00831623410932,200,Hybrid,-18,4.038722017536992,0.010196249038877543,23,Hybrid,-20,4.037318212645395,14,0.0014038048915976375,True
48.888888888888886,102.00831623410932,250,Hybrid,-20,4.040575275421142,0.009171613575785562,25,Hybrid,-18,4.041229179927281,21,0.0006539045061382254,True
48.888888888888886,102.00831623410932,300,Hybrid,-20,4.0405527035395306,0.008398657433638945,30,Hybrid,-18,4.042846969936205,23,0.002294266396674516,True
48.888888888888886,110.67636893979422,10,Driver,-20,3.9182973206043243,0.09566879812441594,8,Driver,-2,3.9137771470206126,7,0.004520173583711706,True
48.888888888888886,110.67636893979422,20,3-wood,-20,4.000791447503226,0.028123254925275197,7,3-wood,-10,4.008694784981864,7,0.007903337478637695,True
48.888888888888886,110.67636893979422,30,3-wood,-10,4.020666718482971,0.027048478045688492,10,3-wood,-18,4.029023587703705,8,0.008356869220733643,True
48.888888888888886,110.67636893979422,50,3-wood,-14,4.041413903236389,0.022626540337074823,10,3-wood,-18,4.04032289981842,8,0.00109100341796875,True
48.888888888888886,110.67636893979422,100,3-wood,-20,4.061512686989524,0.020466311808895882,11,3-wood,-18,4.058326764540239,11,0.0031859224492851723,True
48.888888888888886,110.67636893979422,150,Hybrid,-20,4.071127139605009,0.01047598174232438,13,3-wood,-16,4.069521284103393,10,0.0016058555016158493,True
48.888888888888886,110.67636893979422,200,Hybrid,-20,4.075202020009359,0.009008649240871523,15,Hybrid,-18,4.076870063940684,12,0.0016680439313256912,True
48.888888888888886,110.67636893979422,250,Hybrid,-20,4.075990173551771,0.008123379149829349,18,Hybrid,-18,4.0776392936706545,10,0.001649120118883296,True
48.888888888888886,110.67636893979422,300,Hybrid,-20,4.077422573452904,0.007407514812390173,21,Hybrid,-18,4.07836081300463,14,0.0009382395517256725,True
48.888888888888886,119.3444216454791,10,Driver,-20,3.904095391432444,0.11865571439793118,12,Driver,-18,3.882374922434489,9,0.021720468997955322,True
48.888888888888886,119.3444216454791,20,Driver,-18,3.952373417941007,0.09517027783409804,11,3-wood,-20,3.990355521440506,8,0.037982103499499154,True
48.888888888888886,119.3444216454791,30,3-wood,-16,4.0124631722768145,0.04703532446919265,6,3-wood,-20,3.9962013959884644,6,0.016261776288350127,True
48.888888888888886,119.3444216454791,50,3-wood,-20,4.040210247039795,0.03738672151825606,8,Driver,-18,3.9892236164637973,7,0.050986630575997616,False
48.888888888888886,119.3444216454791,100,Hybrid,-20,4.063191801309586,0.012975883863780771,16,Hybrid,-18,4.064676443735759,9,0.0014846424261731883,True
48.888888888888886,119.3444216454791,150,Hybrid,-20,4.071050825119019,0.01064718327747304,25,Hybrid,-18,4.074749231338501,14,0.003698406219482031,True
48.888888888888886,119.3444216454791,200,Hybrid,-20,4.073830927571943,0.009219531412779283,31,Hybrid,-18,4.078390513147626,14,0.004559585575683478,True
48.888888888888886,119.3444216454791,250,Hybrid,-20,4.0751723274588585,0.008418622295783511,32,Hybrid,-18,4.078170418739319,18,0.0029980912804603577,True
48.888888888888886,119.3444216454791,300,Hybrid,-20,4.077069849581332,0.007687666358496205,37,Hybrid,-18,4.0804950793584185,24,0.0034252297770862583,True
48.888888888888886,128.01247435116397,10,Driver,-20,3.815920416514079,0.15397374311909817,15,Driver,-16,3.725999788804488,11,0.0899206277095912,True
48.888888888888886,128.01247435116397,20,Driver,-20,3.851880425498599,0.13013493174250618,21,Driver,-18,3.8172048160008023,14,0.03467560949779669,True
48.888888888888886,128.01247435116397,30,Driver,-20,3.918235262235006,0.10814064342504012,24,Driver,-18,3.909814796949688,19,0.008420465285317924,True
48.888888888888886,128.01247435116397,50,Driver,-20,3.95983334823891,0.08417216915875494,27,Driver,-18,3.9572733016241166,21,0.0025600466147932543,True
48.888888888888886,128.01247435116397,100,Driver,-20,3.9921280706630036,0.05952159909376876,34,Driver,-18,3.9962457716464996,16,0.004117700983496064,True
48.888888888888886,128.01247435116397,150,Driver,-20,4.006500352512706,0.04977603294311061,44,Driver,-18,4.0124326313243195,17,0.005932278811613401,True
48.888888888888886,128.01247435116397,200,Driver,-20,4.014389556387196,0.042800679259255896,46,Driver,-18,4.02034604549408,18,0.005956489106883289,True
