club,aim_yards,mean_expected_strokes,birdie_rate,bogey_plus_avoidance,double_plus_avoidance,all_strokes
PW,-5,3.0169874571404742,0.6,1.0,1.0,"[array(2.88479991), array(3.13477394), array(3.2088642), array(3.22469331), array(2.90454282), array(2.91790153), array(2.91004311), array(2.91140598), array(2.92243119), array(3.19620834), array(3.22911098), array(2.91687665), array(2.88201347), array(2.91264563), array(3.03700798), array(3.22539212), array(3.17989336), array(2.90852206), array(2.91387344), array(2.91874913)]"
PW,-4,3.0046675979039867,0.65,1.0,1.0,"[array(2.9151872), array(2.91005754), array(2.92000791), array(2.89701378), array(3.15193983), array(3.1613754), array(2.9067179), array(3.1647208), array(3.14190861), array(2.91379277), array(3.16083205), array(2.91330105), array(2.90855983), array(2.91834585), array(3.19366126), array(2.9399154), array(2.93356098), array(2.91843069), array(3.20148834), array(2.92253477)]"
PW,-3,3.0613916060667186,0.4,1.0,1.0,"[array(3.14327685), array(3.20490814), array(2.91790471), array(2.90146686), array(2.89274822), array(2.91905528), array(3.21741981), array(3.20213659), array(3.16764175), array(3.22192475), array(2.89878515), array(2.90191777), array(2.91227338), array(3.21002961), array(3.17198642), array(3.17210575), array(3.06000226), array(2.87213246), array(3.18033689), array(3.05977944)]"
PW,-2,3.0776695968397503,0.4,1.0,1.0,"[array(3.19072511), array(3.17373945), array(3.23622052), array(3.19188472), array(2.92787203), array(2.93538664), array(3.12465871), array(3.16388199), array(3.21199919), array(2.92170617), array(3.13752865), array(3.2356064), array(2.92173714), array(3.06186157), array(3.16401379), array(3.23444757), array(2.91552816), array(2.93715381), array(2.92300477), array(2.94443554)]"
PW,-1,3.0606790161942525,0.45,1.0,1.0,"[array(3.16970502), array(3.19391329), array(2.91665601), array(2.91692983), array(3.2166896), array(3.0917774), array(2.92350585), array(2.9366814), array(3.14040418), array(3.20378057), array(3.18083304), array(3.16465968), array(3.21643825), array(3.18524444), array(3.17889266), array(2.92268594), array(2.90108445), array(2.91871462), array(2.91495739), array(2.92002671)]"
PW,0,3.0251033496059465,0.55,1.0,1.0,"[array(2.88391142), array(2.93443635), array(3.11344932), array(2.94871317), array(2.91468626), array(2.88709677), array(3.16942756), array(3.10771732), array(2.91322515), array(2.93421721), array(3.21102746), array(3.18158036), array(3.18064172), array(3.1832077), array(3.19143935), array(3.13325058), array(2.92373773), array(2.88595203), array(2.91668436), array(2.88766519)]"
PW,1,3.0374341215773084,0.5,1.0,1.0,"[array(3.20744862), array(2.91254711), array(2.92283074), array(2.9195095), array(2.92278458), array(3.17876512), array(3.15772371), array(2.92142507), array(2.94975965), array(2.89145398), array(3.17765757), array(3.13964167), array(2.91435757), array(3.16621103), array(3.17909405), array(3.11301041), array(2.92440262), array(2.92368556), array(3.16942229), array(3.0569516)]"
PW,2,3.0316316596645674,0.5,1.0,1.0,"[array(2.91664217), array(3.1222172), array(2.91836191), array(2.93394814), array(3.12292389), array(2.92656088), array(3.13646393), array(2.92056552), array(2.91860609), array(3.03186901), array(3.16046152), array(3.22109087), array(2.9101889), array(2.93211283), array(3.08659517), array(3.18347866), array(3.18111725), array(2.92867643), array(2.94172966), array(3.13902315)]"
PW,3,3.0682113939230558,0.35,1.0,1.0,"[array(2.90109722), array(2.93246751), array(3.15185934), array(3.08861139), array(3.16084825), array(3.21078326), array(3.19443658), array(3.1221256), array(3.1724808), array(3.17577628), array(3.00929298), array(3.15975444), array(3.23877592), array(2.89350491), array(2.91173846), array(3.07670761), array(2.94519458), array(2.92196627), array(2.92166695), array(3.17513954)]"
PW,4,3.072015815706331,0.35,1.0,1.0,"[array(3.15487501), array(2.9385053), array(3.1971723), array(3.15772419), array(3.19795933), array(3.15772789), array(3.19277201), array(3.08214506), array(3.13741403), array(3.16503564), array(3.05944924), array(3.22742056), array(3.15309601), array(2.92132873), array(2.92901617), array(2.90207102), array(2.91959682), array(3.16642475), array(2.88011364), array(2.90046861)]"
PW,5,3.0503344192169406,0.45,1.0,1.0,"[array(2.92676499), array(3.19422225), array(2.91512902), array(3.11082015), array(2.92048268), array(2.92256327), array(2.90051557), array(3.1862238), array(2.9351065), array(3.16206281), array(2.91772987), array(2.92593408), array(3.17730728), array(3.19242084), array(3.17484312), array(3.15307674), array(3.19027769), array(3.13254149), array(2.94497208), array(3.02369416)]"
PW,6,3.0167072979698366,0.55,1.0,1.0,"[array(3.21568854), array(2.91166533), array(3.16151588), array(3.08987877), array(2.88623909), array(3.15182611), array(3.11165469), array(2.93823792), array(2.90544706), array(2.93067641), array(2.91932279), array(2.92123306), array(3.13797343), array(2.92824428), array(3.03473793), array(3.18823837), array(2.9345898), array(2.87750538), array(3.16892179), array(2.92054934)]"
PW,7,3.0383285493550773,0.5,1.0,1.0,"[array(3.07812403), array(2.90026881), array(2.91351722), array(3.1666434), array(2.92084223), array(2.89957082), array(2.98912803), array(2.92317853), array(3.17359989), array(3.19191533), array(2.90476732), array(3.15646313), array(3.10161066), array(3.17411521), array(3.12055358), array(3.16555488), array(2.95558279), array(2.94844113), array(2.91657237), array(3.16612163)]"
PW,8,3.0397496023204535,0.45,1.0,1.0,"[array(3.20986915), array(2.91004287), array(2.91701583), array(2.9153142), array(3.18255755), array(3.03650384), array(3.06584543), array(2.93232206), array(2.92163122), array(3.11896838), array(2.90803145), array(3.17980576), array(3.13643637), array(3.15220436), array(3.18049543), array(2.91141389), array(3.16515505), array(3.11538577), array(2.9170458), array(2.91894763)]"
PW,9,3.0350991346385268,0.5,1.0,1.0,"[array(3.14945399), array(2.92217316), array(3.15769277), array(3.10334105), array(2.93067913), array(2.90524015), array(3.08883754), array(2.94505161), array(2.90630267), array(2.93540879), array(3.18192383), array(3.15126758), array(3.10952036), array(2.92566693), array(3.18088233), array(2.90729461), array(2.90865121), array(3.19879242), array(2.91140029), array(3.18240229)]"
PW,10,3.08293277032914,0.35,1.0,1.0,"[array(3.15370774), array(3.19012705), array(3.16593438), array(3.1841097), array(3.15150546), array(3.164375), array(3.19297761), array(3.15481994), array(3.17040724), array(2.93499515), array(2.91963343), array(2.91493322), array(2.93297254), array(3.16599297), array(3.16476629), array(3.18029144), array(2.92333088), array(3.1556267), array(2.92134499), array(2.91680367)]"
PW,11,3.031344676000347,0.5,1.0,1.0,"[array(2.92035255), array(3.11360467), array(2.9382408), array(2.91818659), array(2.91679406), array(2.91564226), array(3.06271994), array(3.18415242), array(3.16407214), array(3.15257889), array(2.91088368), array(3.06631134), array(3.11552841), array(2.92463745), array(2.9192969), array(2.92627777), array(2.93089364), array(3.16916955), array(3.16168127), array(3.21586921)]"
PW,12,3.056490554527663,0.45,1.0,1.0,"[array(3.14081001), array(3.17789725), array(2.92075584), array(2.91893894), array(3.17507206), array(3.18041786), array(2.94450934), array(2.91144949), array(2.91892799), array(3.19454265), array(2.91160447), array(3.20354942), array(2.93637867), array(3.19225336), array(3.08271314), array(2.87364071), array(2.9114945), array(3.18556401), array(3.17280308), array(3.1764883)]"
PW,13,3.0399172268820065,0.5,1.0,1.0,"[array(3.22604575), array(2.92175866), array(2.93118187), array(2.91356855), array(2.9162177), array(3.18480741), array(3.12891061), array(2.92388406), array(3.2276368), array(2.91900123), array(3.17494518), array(2.92263213), array(2.93511901), array(3.17600136), array(3.15750198), array(2.93317312), array(3.13853516), array(3.1647154), array(2.84604333), array(3.05666522)]"
PW,14,3.091840005865042,0.3,1.0,1.0,"[array(2.91992201), array(3.12906875), array(3.16080565), array(3.17005466), array(3.16101518), array(3.1702104), array(2.92594259), array(3.14538598), array(3.1628709), array(2.92335993), array(3.10189058), array(2.93857687), array(3.18847034), array(2.92205081), array(3.2010337), array(2.92788097), array(3.15050255), array(3.18348631), array(3.20076318), array(3.15350875)]"
PW,15,3.095683900931021,0.3,1.0,1.0,"[array(3.19278589), array(3.18049278), array(3.18115528), array(3.19727396), array(3.18581292), array(2.92344196), array(3.15177244), array(3.18035355), array(2.93166031), array(3.18256485), array(3.15474169), array(2.9371008), array(2.92275076), array(3.16920208), array(3.1499118), array(3.12004863), array(3.18976304), array(3.13453866), array(2.91102713), array(2.91727946)]"
PW,16,3.1173070060868744,0.25,1.0,1.0,"[array(3.21592215), array(3.23228707), array(3.18561742), array(2.91432111), array(2.93893346), array(3.15818386), array(3.20930817), array(2.92100303), array(3.15897076), array(3.16545498), array(3.15962981), array(3.19646388), array(3.15651845), array(3.15714681), array(3.19282389), array(3.19354093), array(2.92519836), array(3.17873115), array(2.93055943), array(3.1555254)]"
PW,17,3.145934090822407,0.05,1.0,1.0,"[array(3.18463056), array(3.08960539), array(3.19561491), array(3.13409564), array(3.11125386), array(3.16266572), array(3.18329652), array(3.19029599), array(3.20603226), array(3.15004055), array(3.15959932), array(3.18476142), array(3.13901244), array(3.16538611), array(3.12180972), array(3.16956221), array(3.10396003), array(3.15932076), array(3.16973572), array(2.93800268)]"
PW,18,3.107746635864675,0.25,1.0,1.0,"[array(3.17969543), array(2.88229331), array(3.17115287), array(2.94356659), array(3.21159984), array(3.19408018), array(3.15561845), array(3.18696405), array(3.12974369), array(3.1350998), array(3.17621367), array(3.1306404), array(3.2007483), array(3.16709643), array(3.16488489), array(2.92779861), array(3.19241641), array(2.90994659), array(3.1800426), array(2.91533061)]"
PW,19,3.1237647712715955,0.2,1.0,1.0,"[array(2.94242214), array(3.1639596), array(3.1950124), array(2.91929069), array(3.15950804), array(3.15697044), array(3.17244722), array(3.1767704), array(3.21269546), array(3.22021712), array(3.20740713), array(3.07389692), array(3.1614282), array(3.22143181), array(2.92528227), array(3.08206734), array(3.17734894), array(2.94464767), array(3.19167949), array(3.17081215)]"
PW,20,3.098545959395874,0.3,1.0,1.0,"[array(3.15428118), array(3.16117384), array(2.95932692), array(3.19360625), array(3.15090387), array(3.16378685), array(2.93150031), array(2.90587094), array(2.92528093), array(3.16175645), array(3.19407906), array(2.93443455), array(2.9207304), array(3.17278079), array(3.16234892), array(3.1072925), array(3.19060544), array(3.17530978), array(3.18086539), array(3.22498483)]"
50 deg,-20,3.108265715838125,0.3,1.0,1.0,"[array(3.15706171), array(3.22330196), array(2.91250442), array(3.1639898), array(3.18774336), array(2.9007798), array(3.17654612), array(3.1811528), array(3.1908248), array(2.92267313), array(3.16823171), array(3.18541691), array(3.18005493), array(3.21800893), array(3.20675622), array(3.22174621), array(2.92881696), array(2.92840537), array(2.92127761), array(3.19002157)]"
50 deg,-19,3.0758050137779884,0.4,1.0,1.0,"[array(2.91293934), array(2.91590132), array(3.21169888), array(2.92478418), array(3.20029933), array(3.21011453), array(2.899937), array(3.22251005), array(3.20079446), array(2.98940862), array(3.17195479), array(3.21306825), array(2.88205045), array(3.06781947), array(2.85999471), array(3.19841148), array(3.12588277), array(3.21611513), array(3.17564794), array(2.91676757)]"
50 deg,-18,3.0926169964183146,0.35,1.0,1.0,"[array(3.18072024), array(3.18633875), array(2.90813928), array(2.92455976), array(2.85900711), array(3.19333728), array(3.19986786), array(3.17979105), array(2.94334529), array(3.11005469), array(3.19204127), array(3.18934256), array(2.92086338), array(3.2196486), array(3.20348045), array(2.92060578), array(3.16503513), array(3.21348391), array(3.21184627), array(2.93083127)]"
50 deg,-17,3.0322502355462206,0.55,1.0,1.0,"[array(3.18639373), array(2.92145245), array(2.92089827), array(2.90323491), array(2.92789064), array(3.16455875), array(2.92310586), array(3.19749984), array(2.91229462), array(2.90530501), array(2.91817944), array(3.20046699), array(3.17841704), array(2.91735862), array(2.91657038), array(2.91821297), array(3.08677105), array(3.20024985), array(3.18466242), array(3.16148185)]"
50 deg,-16,3.079860254283421,0.45,1.0,1.0,"[array(2.90736181), array(2.92788241), array(2.9316501), array(2.91094466), array(3.22307024), array(3.23368755), array(3.18662063), array(2.94414284), array(3.17457735), array(2.93501844), array(3.23139503), array(2.91236202), array(3.17533504), array(3.18466018), array(3.19431702), array(3.21692852), array(2.96587721), array(3.18631863), array(2.92202511), array(3.23303028)]"
50 deg,-15,3.092741892261902,0.35,1.0,1.0,"[array(3.18819168), array(3.16182584), array(2.9115351), array(3.18488608), array(3.14449727), array(3.14734569), array(2.91816678), array(3.21952649), array(3.204585), array(3.21371629), array(3.17768122), array(2.92709787), array(2.91290265), array(2.92662395), array(2.89322179), array(3.21558848), array(2.92228141), array(3.19851709), array(3.21502442), array(3.17162274)]"
50 deg,-14,3.007363869826496,0.65,1.0,1.0,"[array(3.20315908), array(2.91274747), array(2.88915552), array(2.88837846), array(2.92954589), array(2.93025085), array(2.93124995), array(2.91487776), array(3.17759163), array(3.05676716), array(2.92584065), array(2.91815408), array(2.9269056), array(2.89300108), array(3.21180771), array(2.93161684), array(3.18341593), array(3.22268046), array(2.92498525), array(3.17514604)]"
50 deg,-13,3.0374466820064345,0.55,1.0,1.0,"[array(2.91733896), array(3.23396799), array(2.92651294), array(2.93162101), array(2.9317124), array(3.18307584), array(3.19849874), array(3.06557534), array(2.91112386), array(2.89093151), array(3.22076536), array(2.92105033), array(3.23154448), array(3.22193838), array(2.91280483), array(2.8910705), array(3.20002476), array(2.88219431), array(3.17816125), array(2.89902086)]"
50 deg,-12,3.051606188556825,0.45,1.0,1.0,"[array(2.92516976), array(2.92568558), array(3.18893013), array(3.19398905), array(3.09700883), array(3.1931901), array(2.90325054), array(2.92081693), array(3.16004571), array(2.92134471), array(2.91792986), array(3.22200554), array(3.2202595), array(2.91140128), array(3.14177856), array(3.03631162), array(2.90028267), array(2.91552172), array(3.19224551), array(3.14495619)]"
50 deg,-11,3.0487875169784004,0.45,1.0,1.0,"[array(3.237926), array(2.92739198), array(2.93083044), array(3.10420931), array(2.9125679), array(2.91584575), array(3.0471803), array(2.92390469), array(2.94055727), array(2.93808862), array(3.18747116), array(3.18004887), array(3.19033053), array(3.19766122), array(3.0194554), array(2.93554254), array(3.19460993), array(3.20903529), array(3.06370782), array(2.91938531)]"
50 deg,-10,2.99730687800074,0.7,1.0,1.0,"[array(2.91837263), array(3.22525367), array(2.92332066), array(2.88070897), array(3.19867322), array(2.92536288), array(2.9118209), array(3.2282737), array(2.92038737), array(3.17909144), array(2.9219496), array(2.90089398), array(2.92349271), array(3.17706473), array(3.13632605), array(2.92274319), array(2.89101456), array(2.91907156), array(2.92385189), array(2.91846386)]"
50 deg,-9,3.0620311465774566,0.35,1.0,1.0,"[array(3.06649269), array(2.91300006), array(3.17866324), array(3.19180331), array(2.93316416), array(3.18138423), array(3.07218642), array(3.0945572), array(3.22294941), array(2.91394214), array(2.92307433), array(3.09988216), array(3.11541942), array(3.19842937), array(3.16629891), array(2.93236236), array(2.94058369), array(3.10517384), array(2.93257026), array(3.05868572)]"
50 deg,-8,2.9982471022000476,0.65,1.0,1.0,"[array(2.90341796), array(2.90546825), array(3.12324887), array(2.93032611), array(3.19163499), array(2.93505088), array(3.16294711), array(2.91371909), array(2.90630257), array(3.17801607), array(2.90950937), array(2.94463445), array(3.11673225), array(3.16071332), array(2.91288759), array(2.91298051), array(2.91249943), array(2.92496797), array(2.91046603), array(3.10941924)]"
50 deg,-7,3.0042983566798815,0.65,1.0,1.0,"[array(2.90899968), array(3.14505806), array(3.20388359), array(2.91008736), array(3.20475199), array(3.04453026), array(2.92441596), array(2.91631895), array(2.91704339), array(2.9261924), array(2.94867409), array(2.94466631), array(3.14659586), array(2.92577678), array(2.93172876), array(3.14006322), array(2.92328302), array(3.16715742), array(2.93017442), array(2.92656559)]"
50 deg,-6,3.061558868099762,0.45,1.0,1.0,"[array(2.91787886), array(3.18721891), array(3.17229302), array(3.17244567), array(2.91225742), array(3.12292729), array(3.16884444), array(2.98812866), array(2.9287538), array(2.91580995), array(2.9310126), array(2.89862345), array(3.11909824), array(3.21928039), array(3.205466), array(2.90462836), array(2.92567028), array(3.22406694), array(3.12275546), array(3.19401762)]"
50 deg,-5,3.016748714168602,0.55,1.0,1.0,"[array(2.94936212), array(3.19976441), array(2.88010074), array(2.91985863), array(2.9202489), array(2.88850716), array(3.01672641), array(3.08713361), array(3.09445443), array(2.93628527), array(2.92057545), array(2.9322436), array(2.92843242), array(3.2212395), array(3.18699693), array(2.93031316), array(2.92965218), array(3.09068715), array(3.15185547), array(3.15053673)]"
50 deg,-4,3.0448645424317093,0.5,1.0,1.0,"[array(3.17658884), array(3.09637039), array(2.91305325), array(2.93446526), array(2.91206851), array(3.17786509), array(2.93088766), array(3.15223744), array(3.11921552), array(3.20220895), array(2.92589345), array(2.93236384), array(3.2157872), array(2.92562995), array(2.92055098), array(2.94319567), array(3.15683882), array(3.17569253), array(2.93067557), array(3.15570194)]"
50 deg,-3,3.031715026507316,0.55,1.0,1.0,"[array(2.91884945), array(2.93021048), array(2.92845788), array(3.23839523), array(2.92414164), array(3.16775911), array(3.17737928), array(3.12940967), array(2.91409512), array(2.9189949), array(2.92685379), array(2.93923191), array(3.08793674), array(3.14240805), array(2.92001994), array(3.12401907), array(2.93383819), array(3.19804024), array(2.92115039), array(3.19310945)]"
50 deg,-2,3.0104064968963216,0.6,1.0,1.0,"[array(2.92971318), array(2.91491776), array(3.16105491), array(3.09076888), array(2.92980878), array(3.16833933), array(2.92073451), array(3.13941136), array(2.92901099), array(2.92159161), array(2.9006916), array(3.15222313), array(2.91846653), array(3.18077298), array(3.08918893), array(3.15973988), array(2.92216551), array(2.92226752), array(2.92647114), array(2.93079142)]"
50 deg,-1,3.030695774742052,0.5,1.0,1.0,"[array(2.88987047), array(3.17488367), array(3.15404889), array(3.13617374), array(3.15481716), array(2.91178269), array(2.93302842), array(3.20149924), array(2.92062388), array(3.06404885), array(3.08075458), array(2.89680837), array(2.91851954), array(2.92773245), array(2.93539654), array(2.93178433), array(3.17162408), array(3.1621362), array(2.92782033), array(3.12056206)]"
50 deg,0,3.019646332050914,0.6,1.0,1.0,"[array(2.92567933), array(3.13597561), array(2.94029792), array(3.15470694), array(2.92291776), array(2.93615697), array(3.1298793), array(2.91788774), array(2.92184168), array(3.20696047), array(2.94111765), array(3.1736122), array(3.08944988), array(2.93228266), array(2.91536432), array(2.91786138), array(3.18135795), array(3.19516557), array(2.92184335), array(2.93256796)]"
50 deg,1,3.0641449394987506,0.45,1.0,1.0,"[array(2.93154865), array(3.14268881), array(3.16912112), array(3.17214817), array(3.23429691), array(3.16457183), array(3.16329727), array(2.93800897), array(2.92900652), array(2.94897805), array(3.17147935), array(2.93896932), array(3.15133299), array(2.92625365), array(3.15060015), array(2.93375034), array(3.1841886), array(2.92584621), array(2.93600438), array(3.1708075)]"
50 deg,2,3.0374437831738073,0.5,1.0,1.0,"[array(3.17904358), array(3.12647023), array(2.92642976), array(3.16033865), array(2.89438351), array(2.9381581), array(3.12694868), array(2.92133461), array(2.91491589), array(3.17319129), array(3.17021361), array(3.17751421), array(3.15279104), array(2.94085899), array(3.15947461), array(2.93268873), array(2.94194902), array(3.04077877), array(2.94714096), array(2.92425142)]"
50 deg,3,3.0662344208799617,0.45,1.0,1.0,"[array(2.94554759), array(3.18875561), array(3.20521241), array(2.92702182), array(3.17317088), array(2.92576872), array(3.21452884), array(2.92080536), array(2.93865101), array(2.94107553), array(2.93136274), array(3.16522523), array(3.13757547), array(3.18188161), array(3.12801426), array(3.18218073), array(2.93516931), array(3.1668076), array(3.19954206), array(2.91639163)]"
50 deg,4,3.036038689644123,0.55,1.0,1.0,"[array(3.13121023), array(2.91720894), array(3.15256488), array(3.21193304), array(2.92508137), array(2.92446388), array(2.93620435), array(2.91751981), array(3.16153983), array(2.93148056), array(3.16899572), array(3.16512609), array(3.15457743), array(2.92961212), array(2.94434354), array(3.18497621), array(2.92728213), array(3.18597551), array(2.93628977), array(2.91438838)]"
50 deg,5,3.095311954671337,0.35,1.0,1.0,"[array(2.93208932), array(2.9438348), array(3.2140389), array(3.19070017), array(3.17375434), array(2.929401), array(3.19773605), array(3.15529344), array(2.93244917), array(3.23757654), array(3.1849994), array(3.17009383), array(2.94474559), array(2.92845207), array(3.15563093), array(3.17008049), array(3.15939064), array(3.17882643), array(3.16192738), array(2.94521861)]"
50 deg,6,3.044878741858337,0.5,1.0,1.0,"[array(2.91830166), array(2.92494281), array(3.17888485), array(2.91479445), array(3.16214727), array(3.17393228), array(3.16476569), array(2.9224782), array(3.15272954), array(2.92238418), array(2.9342789), array(3.17583654), array(2.93650144), array(3.18081678), array(3.09553093), array(2.94403668), array(3.15008111), array(2.93662718), array(2.9303756), array(3.17812874)]"
50 deg,7,3.0838334682357567,0.35,1.0,1.0,"[array(3.16332643), array(2.92193824), array(3.17901111), array(3.17698762), array(3.1699643), array(2.9262846), array(3.08909423), array(3.20036455), array(3.17056184), array(3.19305637), array(2.93835155), array(2.91792703), array(2.93437031), array(3.05414252), array(2.92053115), array(3.19166328), array(3.16350262), array(3.18952414), array(2.94149741), array(3.23457007)]"
50 deg,8,3.0992178920722395,0.3,1.0,1.0,"[array(3.16718675), array(3.15036489), array(3.17962597), array(3.18767281), array(2.94571911), array(2.92775178), array(3.1693602), array(3.17860007), array(3.17686168), array(2.93119225), array(2.93777001), array(2.93690451), array(2.9386045), array(3.14636616), array(3.17371471), array(3.16530158), array(3.16747885), array(3.19044046), array(3.16196747), array(3.15147409)]"
50 deg,9,3.061624488831066,0.45,1.0,1.0,"[array(3.16677495), array(2.92911359), array(2.93668643), array(3.11119119), array(3.17239739), array(3.16525425), array(3.17824861), array(3.18593399), array(2.93656246), array(2.92914149), array(3.15907799), array(2.93040723), array(3.1443481), array(2.93728162), array(3.18168004), array(2.95356349), array(3.16889795), array(3.17160701), array(2.93542028), array(2.93890172)]"
50 deg,10,3.087607901818088,0.3,1.0,1.0,"[array(3.15471825), array(3.16268197), array(3.14515866), array(2.93790783), array(3.18644773), array(3.15559511), array(3.17050189), array(2.93698871), array(3.15340035), array(3.0855377), array(2.93839304), array(3.18224562), array(3.15504185), array(2.91835648), array(3.1703221), array(3.1580661), array(2.93391034), array(3.12115795), array(3.16670341), array(2.91902296)]"
50 deg,11,3.0338128639148882,0.6,1.0,1.0,"[array(2.94237627), array(3.17298334), array(3.19687734), array(2.93924596), array(3.1674388), array(3.16582095), array(3.12792423), array(2.94349641), array(2.93652498), array(2.95306894), array(2.93571935), array(2.95846892), array(2.9354064), array(2.93261501), array(3.19324188), array(2.92122232), array(2.95831948), array(2.92909178), array(3.21048825), array(3.15592666)]"
50 deg,12,3.115286200649482,0.25,1.0,1.0,"[array(2.93999239), array(3.20081288), array(3.19772775), array(3.20756056), array(3.14622609), array(2.94908859), array(3.15946382), array(3.17762187), array(3.18225178), array(3.16472471), array(3.18661972), array(3.12948802), array(3.19011316), array(2.93097093), array(3.10352335), array(3.19195554), array(2.9404365), array(3.23470608), array(3.12102099), array(2.95141929)]"
50 deg,13,3.089520543796926,0.35,1.0,1.0,"[array(2.95733112), array(2.92115929), array(3.1963289), array(3.14757077), array(3.19089149), array(2.91514257), array(3.17147175), array(3.17138609), array(2.92525659), array(3.17768055), array(3.16997378), array(3.17745787), array(2.93199436), array(3.16837472), array(3.19366257), array(3.16225993), array(3.17165631), array(2.91585762), array(3.17864316), array(2.94631144)]"
50 deg,14,3.114815487494927,0.25,1.0,1.0,"[array(3.16754889), array(3.19525324), array(2.9412603), array(3.16569169), array(2.94662634), array(2.94051119), array(3.17783732), array(3.18048265), array(3.18185707), array(3.15074297), array(3.1536808), array(2.93570309), array(3.16974533), array(3.19191854), array(3.19071291), array(3.18660788), array(3.15776568), array(3.15795071), array(2.93362488), array(3.17078827)]"
50 deg,15,3.118893957601649,0.25,1.0,1.0,"[array(3.16167883), array(3.17578982), array(3.20336502), array(3.18593927), array(3.2005037), array(3.16881389), array(2.94081333), array(3.18056057), array(3.16529137), array(2.94844615), array(2.93651458), array(3.17215234), array(3.1820829), array(3.15450677), array(3.17057729), array(3.14703288), array(2.94597693), array(2.93112315), array(3.20778007), array(3.1989303)]"
50 deg,16,3.1453895424519636,0.15,1.0,1.0,"[array(3.14867118), array(3.18252011), array(3.19392553), array(3.18871281), array(3.1919035), array(3.18003444), array(2.93816818), array(3.18840087), array(3.1733961), array(3.14962779), array(2.94063751), array(3.18042326), array(3.16842557), array(3.18242575), array(3.1731574), array(2.93685506), array(3.21032111), array(3.21218236), array(3.18250411), array(3.1854982)]"
50 deg,17,3.14241732058637,0.15,1.0,1.0,"[array(3.16966877), array(3.1740041), array(3.13945254), array(3.16758128), array(3.16826238), array(3.18712396), array(3.16455675), array(3.21280731), array(3.1916727), array(3.18741348), array(3.17239637), array(3.19105145), array(2.94145176), array(3.16888608), array(3.17744663), array(2.93577304), array(2.93759036), array(3.18765187), array(3.1720938), array(3.20146176)]"
50 deg,18,3.14948748251789,0.15,1.0,1.0,"[array(3.18929578), array(3.19071045), array(3.15944645), array(3.19885415), array(3.18302467), array(3.18605932), array(3.21553123), array(3.19523102), array(2.93711599), array(3.17245319), array(3.1887791), array(3.151059), array(3.19181814), array(3.18016169), array(2.94608788), array(2.94039738), array(3.16885071), array(3.2047936), array(3.20282193), array(3.18725799)]"
50 deg,19,3.1463186168693644,0.15,1.0,1.0,"[array(3.19106802), array(3.17936201), array(3.18618691), array(3.17140221), array(3.16381101), array(3.17798123), array(3.22015653), array(2.94056426), array(3.19000295), array(2.9446746), array(3.18278156), array(3.19556251), array(3.1858256), array(3.18826566), array(3.204714), array(2.92337674), array(3.16727396), array(3.18565717), array(3.16887465), array(3.15883074)]"
50 deg,20,3.123457133203984,0.25,1.0,1.0,"[array(3.16518822), array(3.18721005), array(2.93189173), array(3.17746114), array(3.23557243), array(3.17063764), array(2.95233708), array(3.19268589), array(2.94716955), array(3.19548764), array(3.17837762), array(3.16131187), array(3.18145424), array(3.19980859), array(3.19333994), array(2.9231007), array(3.18676182), array(2.92810464), array(3.18387782), array(3.17736406)]"
54 deg,-20,3.1477074136050605,0.25,1.0,1.0,"[array(2.94639042), array(3.22008545), array(2.92645226), array(2.94819363), array(3.21279083), array(3.21582059), array(3.21869048), array(3.21631575), array(3.22981182), array(2.94707015), array(3.21352846), array(3.18094184), array(3.22980807), array(3.23253982), array(3.23076626), array(3.20991713), array(3.20321603), array(2.95994743), array(3.17926062), array(3.23260124)]"
54 deg,-19,3.1251367217975443,0.3,1.0,1.0,"[array(3.21919553), array(3.21840202), array(3.2044477), array(2.94091158), array(3.17049905), array(3.20041928), array(2.95163559), array(3.20194511), array(2.93999728), array(2.91754389), array(3.21986086), array(3.21412821), array(2.94936212), array(2.93379223), array(3.1177244), array(3.21503387), array(3.21051528), array(3.20301204), array(3.23828327), array(3.23602515)]"
54 deg,-18,3.177672379697335,0.15,1.0,1.0,"[array(3.2326998), array(3.22548662), array(3.23211181), array(3.20048454), array(2.92409291), array(3.14234644), array(3.23211542), array(3.22477103), array(3.23676323), array(3.21583402), array(2.95245095), array(3.22095676), array(3.22936071), array(2.92533592), array(3.22183611), array(3.22850215), array(3.23827623), array(3.23691035), array(3.19775748), array(3.23535511)]"
54 deg,-17,3.1067216239189,0.4,1.0,1.0,"[array(3.23541037), array(3.18685527), array(3.21487464), array(2.94508062), array(2.95676356), array(2.94273073), array(3.23028332), array(2.93652955), array(3.12217518), array(3.22984829), array(3.23479551), array(2.94043662), array(3.22429063), array(2.95734628), array(3.22485186), array(3.23043803), array(2.93255967), array(3.2270473), array(2.9342645), array(3.22785056)]"
54 deg,-16,3.151200764571044,0.2,1.0,1.0,"[array(3.22782698), array(2.93400744), array(3.10391602), array(3.23295617), array(3.21932196), array(3.16769426), array(3.2126044), array(2.95779512), array(3.21764166), array(3.15991597), array(3.17746477), array(2.9285319), array(3.19494471), array(2.94818168), array(3.22698368), array(3.22646926), array(3.22088312), array(3.20574099), array(3.23482681), array(3.22630838)]"
